date,item,unit_price,tax,transaction_amount,transaction_mode,transaction_currency
2024-04-02 02:05:10,response,60.06,4.34,515.2,debit card,USD
2024-04-16 03:07:19,seven,36.41,4.18,243.54,UPI,INR
2023-10-09 02:44:22,dinner,17.39,0.97,91.8,UPI,INR
2023-09-11 01:08:01,discussion,86.76,9.47,481.15,UPI,USD
2023-10-10 18:24:17,role,2.88,0.22,21.7,cash,USD
2024-01-27 23:47:38,get,71.6,9.13,565.11,UPI,INR
2024-02-21 06:18:19,night,33.42,2.15,177.85,cash,INR
2024-01-02 00:32:10,guy,46.1,5.03,409.04,cash,USD
2024-01-11 10:34:09,level,50.53,4.75,221.12,UPI,USD
2023-06-16 10:34:30,evening,62.33,3.19,458.64,cash,USD
2023-05-29 09:37:44,no,67.64,5.24,583.04,UPI,INR
2023-09-14 16:28:58,wait,80.84,11.73,277.71,debit card,INR
2023-08-06 18:20:25,laugh,22.48,2.68,75.48,debit card,USD
2024-02-12 14:30:52,accept,74.23,4.41,314.56,UPI,INR
2023-10-25 07:37:50,understand,81.32,4.2,85.52,UPI,INR
2024-05-14 00:44:07,red,42.32,3.23,182.2,cash,INR
2023-11-08 12:17:22,it,12.07,1.58,136.5,UPI,USD
2024-04-10 12:10:23,send,12.61,1.57,70.9,cash,INR
2024-01-18 08:14:14,improve,63.28,5.97,554.0,UPI,INR
2023-12-27 06:24:37,law,25.3,3.51,28.81,credit card,USD
2024-02-18 14:08:59,attorney,70.81,6.3,154.22,,INR
2023-05-31 05:06:49,box,40.22,4.0,442.2,UPI,INR
2023-07-06 15:05:38,leg,24.71,1.25,259.6,debit card,INR
2024-05-10 16:27:33,early,90.21,10.46,604.02,cash,INR
2023-09-10 01:47:46,mother,44.83,5.99,254.1,UPI,USD
2024-02-04 17:10:26,for,26.71,2.46,233.36,cash,INR
2023-07-29 19:58:47,recently,14.26,1.42,62.72,credit card,USD
2024-01-05 04:37:05,girl,28.88,1.83,245.68,debit card,INR
2023-08-01 08:35:20,wind,75.26,6.52,81.78,credit card,USD
2023-07-05 16:04:50,information,13.01,1.43,14.44,UPI,USD
2023-11-19 12:57:56,challenge,45.67,4.21,498.8,UPI,INR
2023-08-17 15:12:40,type,90.29,6.79,97.08,UPI,USD
2023-08-16 16:39:41,certainly,55.36,5.09,604.5,cash,USD
2023-06-03 13:47:24,short,61.51,8.09,417.6,credit card,USD
2023-10-08 12:16:53,friend,56.05,8.19,64.24,debit card,USD
2023-12-01 04:38:23,letter,99.95,7.61,8243.654728106043,,USD
2023-12-17 12:23:36,pass,68.29,4.02,216.93,UPI,USD
2023-05-27 04:14:23,hair,92.21,6.8,891.09,debit card,INR
2023-12-14 19:30:22,town,75.66,10.4,258.18,UPI,USD
2023-08-27 21:51:50,leave,1.17,0.13,10.4,UPI,INR
2023-07-30 16:03:17,PM,74.23,10.92,851.5,credit card,INR
2024-03-08 20:54:05,improve,99.08,8.41,1074.9,cash,USD
2023-11-25 17:53:23,city,5.36,0.28,28.2,cash,INR
2023-08-01 02:34:30,can,40.37,4.65,180.08,credit card,INR
2024-04-21 10:26:37,so,49.92,5.18,165.3,cash,INR
2023-11-14 03:25:52,heart,89.18,5.86,285.12,cash,USD
2023-12-16 20:25:05,reveal,61.19,4.0,651.9,credit card,USD
2023-05-27 20:52:55,beat,37.92,3.22,246.84,cash,INR
2023-10-09 21:47:55,when,61.57,7.22,1378.801812481546,credit card,INR
2023-07-22 18:20:06,somebody,5.45,0.31,17.28,cash,USD
2023-08-01 17:24:42,chair,14.38,1.37,78.75,cash,INR
2023-07-29 03:12:25,action,89.33,7.4,677.11,UPI,USD
2024-01-27 01:11:54,method,65.74,3.88,278.48,credit card,USD
2023-06-06 11:03:01,point,31.86,1.78,33.64,UPI,USD
2024-02-13 19:13:06,account,62.52,5.12,67.64,cash,USD
2024-02-15 04:08:52,every,86.32,9.21,859.77,debit card,INR
2023-10-29 16:28:30,even,81.14,8.32,715.68,UPI,INR
2023-07-13 13:09:33,travel,33.94,4.52,307.68,debit card,USD
2024-02-29 10:01:37,meet,59.5,6.05,2144.6462625554923,UPI,USD
2023-08-04 01:07:31,create,46.81,6.05,317.16,credit card,INR
2023-10-03 21:41:53,event,1.4,0.18,9.48,credit card,USD
2023-12-02 16:21:46,want,26.07,2.58,114.6,UPI,INR
2024-03-13 19:47:39,within,20.07,1.9,153.79,debit card,USD
2023-07-22 09:11:04,quickly,8.06,1.02,81.72,cash,INR
2024-01-09 01:38:28,company,80.3,9.18,894.8,credit card,USD
2023-11-01 09:00:21,indeed,26.03,3.26,292.9,credit card,INR
2023-12-15 07:03:55,democratic,25.4,1.39,419.1007292737573,cash,USD
2024-01-08 09:20:35,rest,2.71,0.24,29.5,credit card,USD
2023-07-28 23:36:40,particularly,56.89,6.59,507.84,credit card,INR
2023-05-23 17:40:17,all,51.11,6.63,4282.120344639364,credit card,USD
2023-08-14 04:09:33,past,86.15,7.88,94.03,cash,USD
2023-06-15 21:33:04,order,16.15,1.04,137.52,UPI,USD
2024-01-29 10:53:17,black,29.4,3.24,228.48,UPI,USD
2024-01-09 18:50:44,including,84.86,10.72,382.32,,USD
2023-08-03 16:08:10,across,23.88,2.28,26.16,cash,INR
2023-06-18 23:20:57,effort,69.07,9.07,1233.6041634535677,cash,INR
2023-11-08 23:00:55,some,40.37,4.51,314.16,credit card,INR
2024-04-05 22:07:33,happen,1.9,0.27,10.85,debit card,INR
2023-08-09 08:00:04,could,44.01,3.76,382.16,cash,USD
2024-03-19 07:36:48,show,48.96,5.17,216.52,UPI,USD
2023-07-20 06:29:56,interview,21.55,2.09,94.56,cash,USD
2024-02-01 02:10:28,better,98.67,14.35,339.06,debit card,INR
2023-10-24 20:32:29,agree,57.41,3.42,182.49,UPI,INR
2024-02-29 04:02:22,from,4.74,0.45,167.04834903618874,debit card,USD
2023-08-30 18:25:39,choose,57.54,3.75,429.03,debit card,USD
2023-08-12 00:14:12,cell,51.29,3.92,3127.3809837193066,debit card,USD
2023-07-13 13:55:33,prove,69.32,8.5,778.2,UPI,USD
2024-05-15 08:29:14,nothing,58.21,5.52,637.3,UPI,INR
2023-11-22 00:59:30,media,31.0,2.42,133.68,UPI,INR
2023-11-21 16:06:07,wide,62.93,3.44,66.37,UPI,USD
2024-03-25 22:49:17,world,39.28,2.15,372.87,UPI,USD
2024-01-29 04:47:21,school,86.84,5.32,276.48,UPI,INR
2023-07-14 10:54:10,second,44.32,6.37,304.14,credit card,INR
2024-03-12 08:38:09,build,48.71,3.77,52.48,UPI,USD
2023-06-28 14:16:31,although,47.68,3.75,257.15,credit card,USD
2024-01-04 14:01:30,live,40.87,4.7,273.42,credit card,INR
2023-06-12 05:38:19,three,53.72,3.79,172.53,credit card,USD
2023-12-15 12:25:12,nature,88.41,6.44,474.25,debit card,INR
2023-12-30 02:10:02,almost,30.11,3.99,204.6,debit card,INR
2024-02-06 16:53:30,career,17.7,2.46,60.48,debit card,INR
2024-01-08 03:44:56,yes,34.3,3.61,75.82,credit card,USD
2024-04-04 15:04:16,network,47.24,5.59,211.32,UPI,USD
2023-08-20 19:28:54,gun,31.74,3.92,320.94,UPI,INR
2024-02-28 09:07:40,force,37.88,5.32,172.8,debit card,USD
2024-04-30 22:29:38,office,88.67,5.15,750.56,UPI,USD
2023-09-23 21:30:29,necessary,31.8,2.06,304.74,debit card,INR
2023-09-24 23:44:21,cultural,72.93,4.94,778.7,cash,USD
2023-07-24 21:28:52,drug,18.6,2.1,103.5,debit card,USD
2024-05-02 09:33:24,many,38.84,2.49,247.98,credit card,USD
2024-04-14 18:53:04,although,38.53,2.94,165.88,credit card,USD
2023-11-30 05:06:50,card,8.43,0.83,37.04,UPI,USD
2023-10-21 07:35:57,miss,80.69,5.35,430.2,cash,USD
2023-09-21 13:54:38,easy,68.67,4.15,655.38,credit card,USD
2024-04-12 10:35:07,cultural,22.56,1.27,142.98,UPI,USD
2023-11-05 18:27:53,will,14.17,2.12,65.16,cash,USD
2023-06-03 21:21:22,organization,37.75,5.52,173.08,cash,USD
2023-07-25 13:12:10,best,46.26,4.63,458.01,UPI,USD
2023-07-25 19:52:15,health,42.02,5.96,287.88,credit card,INR
2024-04-17 01:53:32,senior,49.0,4.37,106.74,debit card,INR
2023-11-02 06:47:50,painting,94.62,6.37,1009.9,debit card,INR
2024-02-25 16:16:30,meet,23.54,2.55,26.09,cash,INR
2023-07-03 22:16:06,always,56.72,7.49,513.68,cash,USD
2023-05-23 20:20:23,fall,95.37,5.85,708.54,debit card,USD
2024-03-06 11:26:10,there,91.1,6.12,388.88,debit card,USD
2024-05-01 22:12:52,maybe,37.63,2.9,202.65,cash,USD
2023-11-29 04:31:14,just,75.29,5.24,644.24,credit card,INR
2023-10-19 17:24:51,where,89.6,5.79,190.78,cash,INR
2023-11-16 23:42:34,standard,72.72,9.27,81.99,debit card,USD
2023-12-06 22:52:30,dinner,89.13,5.23,5818.052423027253,credit card,USD
2023-12-18 00:37:16,those,32.12,3.36,248.36,cash,USD
2023-09-19 03:16:56,top,35.12,4.29,39.41,UPI,USD
2023-07-20 13:55:23,strategy,37.69,3.64,247.98,debit card,USD
2024-01-17 06:22:07,call,41.99,5.5,2109.048708377994,debit card,INR
2023-07-13 12:17:59,situation,13.56,0.96,58.08,credit card,USD
2023-12-05 01:06:29,meet,76.6,8.19,254.37,credit card,INR
2023-08-04 02:52:14,single,47.79,3.14,254.65,credit card,INR
2023-08-14 13:13:53,management,80.73,9.01,628.18,debit card,USD
2023-05-24 04:39:19,bad,15.8,0.97,134.16,UPI,USD
2023-07-20 02:05:16,today,3.3,0.48,3.78,credit card,USD
2024-04-24 15:18:28,drop,37.0,5.08,294.56,credit card,INR
2023-06-01 13:23:39,eye,69.88,4.26,667.26,cash,INR
2024-04-08 01:58:45,by,68.61,7.32,2426.5853086218513,cash,INR
2023-06-25 12:35:07,now,48.94,4.03,158.91,UPI,USD
2023-11-03 15:26:54,still,84.55,12.19,870.66,credit card,USD
2024-04-30 11:05:44,leave,27.58,1.95,206.71,cash,INR
2024-01-20 09:19:06,though,98.79,11.04,768.81,UPI,USD
2023-10-04 16:01:40,commercial,39.06,3.04,2542.2508263334535,debit card,USD
2023-12-26 17:08:48,make,16.75,2.17,189.2,cash,INR
2024-04-06 02:00:50,year,61.64,6.67,136.62,debit card,USD
2023-11-19 02:02:51,green,17.61,2.05,58.98,credit card,INR
2023-09-29 21:56:06,job,64.61,5.76,140.74,cash,INR
2023-11-28 02:08:24,American,20.75,2.74,70.47,UPI,INR
2023-05-16 12:35:23,five,19.64,1.78,128.52,debit card,INR
2023-07-16 21:52:45,exist,40.2,5.28,227.4,cash,USD
2023-06-04 14:17:01,gun,3.16,0.24,6.8,cash,INR
2024-04-20 18:21:48,save,30.36,3.26,201.72,UPI,USD
2023-11-12 21:03:48,minute,50.65,6.13,340.68,debit card,INR
2024-04-11 16:34:13,study,27.58,3.46,124.16,UPI,USD
2023-10-17 06:56:42,easy,43.39,4.59,335.86,cash,USD
2023-07-22 04:20:20,father,78.2,11.23,178.86,credit card,INR
2024-03-14 07:58:57,thus,3.04,0.32,23.52,cash,USD
2023-10-13 19:38:27,happen,79.97,9.86,718.64,UPI,INR
2023-07-02 22:14:46,hospital,61.04,3.21,1505.321928700863,credit card,INR
2023-09-23 20:30:38,no,3.35,0.49,34.56,credit card,INR
2023-07-09 02:10:32,meet,81.8,11.21,186.02,cash,INR
2023-06-28 10:01:50,light,1.08,0.07,10.35,debit card,USD
2024-04-16 16:10:15,Congress,19.3,2.06,149.52,credit card,USD
2023-10-27 14:00:16,choose,51.95,5.1,57.05,cash,INR
2023-12-31 15:03:26,evidence,80.09,4.91,850.0,cash,USD
2023-05-28 21:05:04,model,98.55,12.96,111.51,credit card,INR
2024-04-04 12:55:26,reveal,99.34,8.56,431.6,UPI,USD
2023-11-11 15:10:42,suffer,59.78,8.85,686.3,debit card,USD
2023-06-04 07:17:50,evening,63.77,6.21,1721.5536899095125,UPI,USD
2023-11-06 17:36:29,education,77.53,10.77,529.8,debit card,INR
2023-10-20 03:07:44,issue,84.52,10.98,573.0,cash,INR
2024-01-23 08:31:13,since,18.59,1.65,121.44,credit card,INR
2023-11-15 06:54:13,quality,58.71,7.61,265.28,credit card,USD
2023-09-01 14:44:08,view,90.83,5.36,480.95,cash,USD
2024-01-25 15:38:12,style,34.99,3.34,114.99,cash,INR
2024-02-01 22:42:24,somebody,59.89,6.41,198.9,credit card,INR
2023-06-14 01:48:31,view,17.44,1.89,135.31,cash,INR
2023-12-04 03:16:09,camera,7.11,0.48,15.18,cash,INR
2024-02-08 03:47:00,service,27.7,3.28,216.86,UPI,INR
2023-06-05 05:16:33,apply,29.53,4.04,167.85,UPI,INR
2024-01-10 10:52:40,form,95.71,5.37,606.48,cash,USD
2023-09-28 22:43:36,could,53.04,3.24,506.52,credit card,INR
2024-01-19 06:49:22,suggest,62.21,8.22,563.44,debit card,USD
2024-01-06 15:58:01,most,43.3,5.22,48.52,UPI,USD
2023-09-06 00:26:35,sit,30.03,1.63,253.28,debit card,USD
2024-04-18 15:46:20,her,42.46,6.13,437.31,cash,USD
2024-04-19 19:09:19,three,24.44,3.12,82.68,credit card,INR
2023-05-24 14:58:31,your,79.96,6.92,86.88,debit card,USD
2023-06-27 17:09:30,model,30.79,4.04,278.64,debit card,USD
2023-11-29 17:21:41,activity,6.39,0.63,28.08,UPI,INR
2023-10-26 23:53:00,edge,39.17,4.59,218.8,debit card,INR
2023-09-28 05:42:56,food,9.67,0.95,106.2,credit card,INR
2023-09-24 06:05:09,position,50.52,3.2,376.04,UPI,INR
2023-10-06 12:08:50,while,36.25,2.97,156.88,UPI,INR
2024-05-08 05:19:42,apply,69.21,6.15,527.52,debit card,USD
2024-04-09 03:28:46,discover,41.05,2.25,173.2,UPI,USD
2024-03-27 08:56:16,war,15.06,2.05,136.88,debit card,INR
2024-02-17 07:08:45,media,45.13,5.17,1992.0288515641848,debit card,USD
2023-10-17 17:49:37,physical,56.61,7.61,5151.56024280227,credit card,INR
2023-10-07 01:23:21,from,73.21,4.47,310.72,credit card,USD
2023-05-29 06:07:06,effect,29.93,1.87,31.8,cash,INR
2024-02-01 17:45:21,five,97.1,14.51,669.66,cash,INR
2023-12-07 17:07:17,arm,84.52,11.65,384.68,credit card,INR
2024-03-09 10:47:26,call,28.29,1.44,267.57,cash,USD
2023-05-17 19:36:24,design,64.47,6.7,640.53,UPI,USD
2024-01-08 04:20:32,reveal,63.71,8.32,720.3,UPI,INR
2023-10-27 16:47:19,law,99.82,10.88,774.9,debit card,USD
2023-10-20 02:28:07,nature,54.7,7.66,249.44,debit card,INR
2023-06-01 11:21:45,reduce,48.03,5.41,374.08,cash,USD
2024-04-17 03:42:57,step,73.45,6.52,719.73,cash,USD
2023-11-20 01:29:49,treat,70.3,9.68,559.86,credit card,USD
2024-01-08 14:29:42,customer,12.52,1.64,168.4971180363772,credit card,INR
2023-09-26 15:17:57,move,95.57,13.5,1090.7,UPI,INR
2023-11-14 22:17:45,city,89.15,12.58,1017.3,cash,INR
2023-09-12 04:11:44,parent,70.62,6.65,540.89,UPI,USD
2023-10-20 10:27:51,factor,85.04,10.39,381.72,cash,INR
2023-09-26 10:18:37,shoulder,92.23,8.78,202.02,debit card,INR
2023-11-15 19:41:00,occur,40.6,5.78,139.14,credit card,INR
2023-09-14 17:43:38,ten,14.2,1.18,138.42,debit card,USD
2024-05-15 11:31:40,glass,86.16,7.34,748.0,credit card,INR
2023-09-14 14:46:21,recent,53.05,7.62,364.02,debit card,USD
2023-09-24 20:53:04,far,74.31,6.17,80.48,debit card,USD
2023-08-12 12:41:44,defense,18.06,1.13,19.19,credit card,USD
2023-07-07 12:20:42,out,42.83,2.5,90.66,cash,USD
2024-01-03 05:59:56,large,95.93,13.0,544.65,credit card,INR
2024-01-19 02:52:40,effort,43.4,5.84,246.2,credit card,INR
2023-11-11 11:33:26,new,76.26,4.19,563.15,debit card,USD
2024-03-17 09:35:54,us,6.39,0.43,6.82,debit card,INR
2023-09-19 15:55:46,hit,18.47,1.25,19.72,cash,USD
2023-06-25 16:54:23,anything,41.45,2.89,88.68,UPI,INR
2023-11-11 15:11:03,own,61.49,3.71,521.6,debit card,INR
2024-03-05 16:20:16,already,92.25,6.37,690.34,debit card,USD
2023-12-02 09:13:02,hear,77.82,5.98,167.6,debit card,USD
2023-09-19 17:04:17,them,44.4,3.44,95.68,UPI,INR
2023-09-13 12:36:10,doctor,96.95,11.88,108.83,debit card,INR
2023-10-17 23:57:51,none,60.87,5.21,594.72,credit card,USD
2023-12-22 13:40:24,more,62.87,4.83,677.0,,INR
2024-04-13 11:46:37,dog,92.17,7.91,900.72,debit card,INR
2024-01-28 13:34:57,bit,60.58,7.93,274.04,UPI,USD
2024-01-15 19:07:07,receive,87.08,8.41,95.49,cash,INR
2024-02-13 03:37:11,crime,20.41,1.93,44.68,credit card,USD
2024-02-21 01:12:23,culture,92.67,9.25,815.36,cash,USD
2024-02-01 00:49:45,imagine,46.26,3.96,200.88,UPI,USD
2023-11-09 02:01:33,law,65.63,5.53,640.44,credit card,USD
2023-10-10 23:26:49,remain,62.62,8.99,716.1,UPI,USD
2024-05-13 05:32:11,thing,71.02,8.54,795.6,cash,INR
2023-08-17 08:37:22,professional,9.17,1.01,50.9,cash,INR
2023-12-18 05:43:18,lead,14.62,0.93,62.2,cash,USD
2023-11-25 06:35:53,investment,59.49,5.54,325.15,credit card,USD
2024-01-12 09:32:22,when,39.16,2.19,206.75,debit card,INR
2023-11-07 01:48:14,within,17.73,2.61,61.02,debit card,USD
2024-04-21 23:13:46,environment,39.07,4.25,433.2,cash,INR
2023-11-12 09:04:43,threat,39.54,5.48,315.14,cash,USD
2023-08-06 06:14:40,certainly,19.84,2.47,223.1,credit card,INR
2023-12-15 14:30:49,play,61.4,7.62,276.08,credit card,USD
2024-01-18 12:55:54,on,98.62,5.35,103.97,,INR
2024-01-03 09:42:54,drive,47.23,4.29,51.52,debit card,INR
2023-06-10 18:05:08,cause,84.6,5.84,90.44,debit card,INR
2024-04-25 15:13:49,other,28.48,4.01,259.92,credit card,USD
2023-08-25 05:03:54,care,75.05,6.66,653.68,debit card,USD
2023-07-24 05:49:37,compare,9.03,1.32,51.75,credit card,USD
2023-05-16 17:06:08,see,45.24,3.18,242.1,UPI,INR
2023-09-18 14:44:12,cell,61.43,4.8,662.3,credit card,USD
2023-12-23 20:30:30,participant,59.72,6.09,460.67,debit card,INR
2023-12-15 16:56:12,race,49.82,6.9,510.48,credit card,INR
2023-09-21 18:14:28,it,51.04,5.02,392.42,debit card,USD
2024-01-25 20:11:34,remain,26.42,2.1,171.12,credit card,INR
2024-03-04 17:28:38,democratic,8.02,0.45,76.23,UPI,INR
2023-07-19 23:39:09,game,61.6,5.27,133.74,UPI,USD
2024-03-19 04:48:50,start,39.9,2.76,1245.9995616554288,debit card,USD
2024-03-17 01:52:41,lose,25.63,2.42,140.25,cash,USD
2024-03-02 05:08:31,president,49.59,6.69,225.12,cash,INR
2024-03-01 21:20:06,during,26.78,1.46,254.16,UPI,USD
2023-08-27 03:36:12,improve,4.71,0.24,14.85,UPI,INR
2023-08-17 03:09:45,deep,80.02,6.21,862.3,credit card,INR
2023-10-13 09:44:59,assume,60.0,3.05,630.5,credit card,USD
2023-11-04 00:06:31,yourself,63.51,4.89,136.8,UPI,USD
2023-06-14 20:00:30,good,99.37,7.03,319.2,credit card,INR
2024-01-07 14:00:26,loss,48.54,6.28,328.92,credit card,USD
2024-02-12 13:11:15,market,12.62,1.15,41.31,debit card,INR
2023-06-19 00:30:54,also,31.61,1.69,299.7,cash,USD
2023-11-07 11:33:35,to,98.41,9.71,973.08,credit card,USD
2024-04-02 09:01:37,senior,96.57,5.42,815.92,debit card,INR
2023-05-21 05:43:36,happen,30.87,4.32,70.38,cash,USD
2024-01-09 01:23:44,body,90.92,10.02,737.0894047734104,UPI,INR
2023-09-23 21:13:52,have,68.68,4.47,438.9,UPI,USD
2024-03-10 02:59:06,tell,21.36,1.26,135.72,credit card,USD
2024-05-12 17:53:08,article,12.29,1.62,111.28,credit card,USD
2023-10-10 12:35:45,over,43.88,5.56,49.44,cash,USD
2023-09-20 08:27:20,culture,23.88,1.81,256.9,debit card,USD
2023-11-22 11:01:54,protect,49.01,4.89,161.7,cash,USD
2024-04-01 00:41:49,pick,57.0,6.85,255.4,cash,USD
2024-04-18 22:42:28,clearly,78.61,6.97,684.64,credit card,INR
2024-01-31 02:57:59,mother,86.73,5.91,92.64,UPI,INR
2023-09-10 20:29:16,election,16.96,1.56,111.12,UPI,INR
2023-08-28 17:33:23,cup,72.08,9.06,649.12,credit card,USD
2023-10-14 04:44:32,suffer,44.15,6.29,302.64,credit card,USD
2023-06-05 19:00:59,stuff,20.53,1.69,222.2,UPI,INR
2023-07-17 23:29:59,store,48.86,5.24,162.3,credit card,USD
2023-12-03 07:27:54,two,98.29,13.87,1121.6,UPI,USD
2023-10-18 14:59:25,seem,13.1,1.54,14.64,credit card,USD
2024-03-10 17:28:34,power,30.05,3.93,237.86,UPI,INR
2023-06-30 12:48:23,difference,13.41,1.76,45.51,credit card,USD
2023-12-03 08:02:14,marriage,29.62,3.21,295.47,cash,INR
2024-04-28 14:35:59,behind,25.58,2.07,27.65,debit card,INR
2024-05-07 19:51:25,PM,26.93,2.76,89.07,credit card,INR
2024-05-15 08:59:29,window,49.12,2.94,260.3,credit card,INR
2023-06-25 19:45:07,future,2.15,0.3,24.5,UPI,INR
2023-05-19 17:54:56,single,7.24,0.63,70.83,cash,INR
2023-05-20 14:03:27,each,63.19,5.05,204.72,UPI,USD
2023-12-24 00:32:20,little,51.53,7.63,59.16,debit card,INR
2023-12-14 13:33:24,smile,48.54,3.44,363.86,debit card,INR
2023-12-09 20:35:30,skill,70.12,8.5,78.62,UPI,USD
2023-10-17 18:18:46,close,15.22,1.29,148.59,debit card,USD
2023-08-29 00:28:12,onto,28.19,3.16,849.0754723046675,credit card,INR
2024-01-29 12:29:30,many,7.54,0.48,64.16,cash,INR
2024-01-26 06:59:59,first,86.93,4.53,365.84,cash,USD
2024-02-22 19:49:53,someone,61.6,5.27,200.61,UPI,INR
2023-12-29 19:01:41,present,72.4,7.24,398.2,UPI,INR
2023-12-17 13:40:07,surface,40.82,6.11,375.44,debit card,INR
2023-08-23 19:11:54,themselves,95.83,14.16,989.91,credit card,USD
2024-03-14 00:07:38,lose,9.82,1.34,33.48,debit card,USD
2024-02-18 20:49:53,picture,2.62,0.15,27.7,credit card,USD
2023-12-02 23:04:53,program,64.99,8.22,73.21,cash,INR
2023-09-27 22:27:05,dark,34.51,5.12,39.63,UPI,INR
2024-01-22 18:21:31,yet,52.39,3.77,280.8,UPI,USD
2023-09-09 07:40:59,party,40.94,6.03,140.91,UPI,USD
2024-01-17 09:15:17,end,11.37,1.01,111.42,UPI,INR
2023-11-19 22:05:39,raise,94.67,9.75,208.84,UPI,INR
2023-09-13 10:54:19,minute,69.72,5.78,528.5,UPI,INR
2024-04-05 08:16:48,media,15.94,1.69,105.78,UPI,INR
2023-11-24 19:50:18,head,63.06,9.2,144.52,credit card,INR
2023-07-05 11:27:47,body,11.96,1.42,133.8,UPI,USD
2024-02-14 02:17:54,home,42.52,4.44,422.64,debit card,INR
2023-11-06 10:02:44,family,30.44,3.31,512.7655540018649,credit card,INR
2023-11-12 01:30:24,care,49.08,3.79,317.22,cash,USD
2023-09-06 21:26:51,area,11.0,1.19,73.14,debit card,USD
2023-08-16 15:02:05,car,38.57,3.83,381.6,credit card,USD
2024-03-25 17:35:23,cultural,51.99,4.78,113.54,UPI,INR
2024-01-13 14:59:09,drop,93.57,7.0,100.57,UPI,USD
2024-03-21 02:57:12,industry,24.31,1.75,234.54,UPI,USD
2024-01-07 11:24:28,big,63.13,4.24,336.85,debit card,USD
2023-08-08 20:55:56,deal,56.07,7.63,63.7,debit card,USD
2023-09-08 14:39:13,to,24.86,2.66,192.64,cash,INR
2024-02-10 14:18:14,fall,24.18,2.79,188.79,cash,USD
2024-04-22 05:04:43,program,94.97,4.96,899.37,UPI,INR
2024-04-10 00:21:08,for,67.59,5.2,727.9,debit card,INR
2024-02-16 23:50:37,enjoy,5.21,0.71,59.2,cash,USD
2023-06-09 17:51:47,painting,76.28,4.96,406.2,credit card,INR
2024-04-27 07:27:52,imagine,47.12,6.8,53.92,UPI,INR
2023-10-18 18:54:07,visit,78.36,5.41,167.54,debit card,USD
2023-10-16 18:37:59,yet,12.53,0.71,66.2,credit card,INR
2024-02-18 15:24:13,see,5.96,0.82,54.24,UPI,USD
2024-01-31 02:49:01,benefit,80.69,6.89,350.32,UPI,USD
2023-08-03 15:10:44,audience,62.65,4.22,267.48,credit card,INR
2023-10-18 03:32:30,quite,92.2,6.1,393.2,cash,USD
2023-09-26 09:52:30,individual,54.12,7.08,612.0,credit card,USD
2023-11-08 06:09:28,include,94.92,6.18,1843.7157433100922,cash,INR
2023-05-27 19:53:19,dog,91.16,4.9,864.54,credit card,USD
2023-06-30 00:27:01,factor,51.38,7.43,470.48,cash,INR
2023-12-08 20:33:30,measure,93.1,9.01,510.55,UPI,INR
2024-03-30 09:05:52,TV,35.38,4.46,79.68,debit card,INR
2023-08-09 16:12:45,movement,76.8,5.68,824.8,UPI,USD
2023-06-17 15:17:36,enter,52.37,4.28,396.55,debit card,USD
2024-03-11 15:01:38,fight,34.59,1.74,72.66,UPI,INR
2024-02-06 16:49:29,eight,40.97,4.22,301.26450500304566,debit card,INR
2023-06-03 04:32:09,because,39.11,4.62,393.57,credit card,USD
2023-08-08 10:01:59,toward,99.6,9.47,436.28,debit card,INR
2023-10-22 22:56:51,enter,23.97,2.83,107.2,debit card,USD
2023-06-29 08:23:06,first,58.27,3.09,184.08,UPI,INR
2023-07-11 23:04:37,hotel,26.62,2.22,28.84,cash,INR
2023-08-19 09:53:16,religious,68.64,9.79,509.9475762218003,cash,USD
2023-11-12 05:21:17,degree,76.96,10.84,351.2,UPI,USD
2023-11-16 15:23:15,best,10.78,1.21,1057.0456131519318,credit card,INR
2023-09-10 07:42:07,detail,4.79,0.34,41.04,UPI,INR
2023-05-17 02:57:22,fine,73.99,4.6,628.72,UPI,INR
2024-05-02 22:06:25,drug,82.92,10.48,560.4,cash,INR
2023-07-02 21:35:45,west,21.27,2.63,23.9,cash,INR
2023-10-09 03:17:30,deep,62.63,6.75,138.76,cash,INR
2023-10-25 14:40:20,water,28.15,4.19,258.72,debit card,INR
2023-12-04 13:41:19,wonder,18.8,2.37,148.19,UPI,USD
